"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1993-11","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","96.2","","","","1"
"1993-11","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","78.8","","","","1"
"1993-11","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","89.4","","","","1"
"1993-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","81.9","","","","1"
"1993-11","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","82.5","","","","1"
"1993-11","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","86.3","","","","1"
"1993-11","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","87.4","","","","1"
"1993-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","86.1","","","","1"
"1993-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","85.0","","","","1"
"1993-12","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","89.6","","","","1"
"1993-12","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","89.1","","","","1"
"1993-12","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","96.4","","","","1"
"1993-12","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","78.6","","","","1"
"1993-12","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","89.7","","","","1"
"1993-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","82.3","","","","1"
"1993-12","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","82.5","","","","1"
"1993-12","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","86.3","","","","1"
"1993-12","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","87.5","","","","1"
"1994-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","86.0","","","","1"
"1994-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","84.9","","","","1"
"1994-01","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","89.5","","","","1"
"1994-01","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","88.8","","","","1"
"1994-01","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","96.5","","","","1"
"1994-01","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","78.0","","","","1"
"1994-01","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","89.7","","","","1"
"1994-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","82.6","","","","1"
"1994-01","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","82.4","","","","1"
"1994-01","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","86.2","","","","1"
"1994-01","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","87.4","","","","1"
"1994-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","85.3","","","","1"
"1994-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","84.5","","","","1"
"1994-02","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","89.5","","","","1"
"1994-02","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","89.0","","","","1"
"1994-02","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","96.7","","","","1"
"1994-02","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","79.0","","","","1"
"1994-02","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","90.0","","","","1"
"1994-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","82.8","","","","1"
"1994-02","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","68.3","","","","1"
"1994-02","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","85.6","","","","1"
"1994-02","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","86.6","","","","1"
"1994-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","85.3","","","","1"
"1994-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","84.2","","","","1"
"1994-03","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","89.4","","","","1"
"1994-03","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","88.8","","","","1"
"1994-03","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","97.1","","","","1"
"1994-03","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","79.0","","","","1"
"1994-03","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","89.9","","","","1"
"1994-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","83.0","","","","1"
"1994-03","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","68.1","","","","1"
"1994-03","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","85.6","","","","1"
"1994-03","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","86.6","","","","1"
"1994-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","85.3","","","","1"
"1994-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","84.4","","","","1"
"1994-04","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","88.9","","","","1"
"1994-04","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","88.9","","","","1"
"1994-04","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","97.0","","","","1"
"1994-04","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","79.4","","","","1"
"1994-04","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","90.0","","","","1"
"1994-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","83.1","","","","1"
"1994-04","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","67.7","","","","1"
"1994-04","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","85.6","","","","1"
"1994-04","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","86.6","","","","1"
"1994-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","85.2","","","","1"
"1994-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","84.4","","","","1"
"1994-05","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","89.0","","","","1"
"1994-05","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","88.5","","","","1"
"1994-05","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","96.2","","","","1"
"1994-05","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","79.4","","","","1"
"1994-05","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","90.0","","","","1"
"1994-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","83.0","","","","1"
"1994-05","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","67.4","","","","1"
"1994-05","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","85.4","","","","1"
"1994-05","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","86.5","","","","1"
"1994-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","85.3","","","","1"
"1994-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","84.4","","","","1"
"1994-06","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","89.2","","","","1"
"1994-06","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","88.7","","","","1"
"1994-06","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","97.0","","","","1"
"1994-06","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","80.0","","","","1"
"1994-06","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","89.9","","","","1"
"1994-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","83.1","","","","1"
"1994-06","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","67.4","","","","1"
"1994-06","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","85.7","","","","1"
"1994-06","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","86.6","","","","1"
"1994-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","85.6","","","","1"
"1994-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","84.9","","","","1"
"1994-07","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","89.2","","","","1"
"1994-07","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","88.6","","","","1"
"1994-07","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","97.5","","","","1"
"1994-07","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","80.9","","","","1"
"1994-07","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","89.3","","","","1"
"1994-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","83.0","","","","1"
"1994-07","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","67.3","","","","1"
"1994-07","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","85.7","","","","1"
"1994-07","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","86.6","","","","1"
"1994-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","85.8","","","","1"
"1994-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","85.2","","","","1"
"1994-08","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","89.4","","","","1"
